triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('William H. Huntington', 'DIED_ON', '1916');True;[('William H. Huntington', 'DIED_ON', '1916')];True;[('William H. Huntington', 'DIED_ON', '1916'), ('William H. Huntington', 'date of death', '1916')]
('William H. Huntington', 'BORN_IN', 'Malone, New York');False;;False;
('William H. Huntington', 'HAS_OCCUPATION', 'Justice of the Peace');True;[('William H. Huntington', 'HAS_OCCUPATION', 'justice of the peace'), ('William H. Huntington', 'occupation', 'justice of the peace')];True;[('William H. Huntington', 'HAS_OCCUPATION', 'politician'), ('William H. Huntington', 'occupation', 'politician'), ('William H. Huntington', 'HAS_OCCUPATION', 'justice of the peace'), ('William H. Huntington', 'occupation', 'justice of the peace'), ('William H. Huntington', 'HAS_OCCUPATION', 'editor'), ('William H. Huntington', 'occupation', 'editor'), ('William H. Huntington', 'HAS_OCCUPATION', 'journalist'), ('William H. Huntington', 'occupation', 'journalist')]
('William H. Huntington', 'HAS_OCCUPATION', 'Newspaper Publisher');False;;True;[('William H. Huntington', 'HAS_OCCUPATION', 'politician'), ('William H. Huntington', 'occupation', 'politician'), ('William H. Huntington', 'HAS_OCCUPATION', 'justice of the peace'), ('William H. Huntington', 'occupation', 'justice of the peace'), ('William H. Huntington', 'HAS_OCCUPATION', 'editor'), ('William H. Huntington', 'occupation', 'editor'), ('William H. Huntington', 'HAS_OCCUPATION', 'journalist'), ('William H. Huntington', 'occupation', 'journalist')]
('William H. Huntington', 'HAS_OCCUPATION', 'Printer');False;;True;[('William H. Huntington', 'HAS_OCCUPATION', 'politician'), ('William H. Huntington', 'occupation', 'politician'), ('William H. Huntington', 'HAS_OCCUPATION', 'justice of the peace'), ('William H. Huntington', 'occupation', 'justice of the peace'), ('William H. Huntington', 'HAS_OCCUPATION', 'editor'), ('William H. Huntington', 'occupation', 'editor'), ('William H. Huntington', 'HAS_OCCUPATION', 'journalist'), ('William H. Huntington', 'occupation', 'journalist')]
('William H. Huntington', 'HAS_OCCUPATION', 'Editor');True;[('William H. Huntington', 'HAS_OCCUPATION', 'editor'), ('William H. Huntington', 'occupation', 'editor')];True;[('William H. Huntington', 'HAS_OCCUPATION', 'politician'), ('William H. Huntington', 'occupation', 'politician'), ('William H. Huntington', 'HAS_OCCUPATION', 'justice of the peace'), ('William H. Huntington', 'occupation', 'justice of the peace'), ('William H. Huntington', 'HAS_OCCUPATION', 'editor'), ('William H. Huntington', 'occupation', 'editor'), ('William H. Huntington', 'HAS_OCCUPATION', 'journalist'), ('William H. Huntington', 'occupation', 'journalist')]
('William H. Huntington', 'HAS_OCCUPATION', 'Judge');False;;True;[('William H. Huntington', 'HAS_OCCUPATION', 'politician'), ('William H. Huntington', 'occupation', 'politician'), ('William H. Huntington', 'HAS_OCCUPATION', 'justice of the peace'), ('William H. Huntington', 'occupation', 'justice of the peace'), ('William H. Huntington', 'HAS_OCCUPATION', 'editor'), ('William H. Huntington', 'occupation', 'editor'), ('William H. Huntington', 'HAS_OCCUPATION', 'journalist'), ('William H. Huntington', 'occupation', 'journalist')]
('William H. Huntington', 'HAS_NATIONALITY', 'Republican Party');False;;True;[('William H. Huntington', 'HAS_NATIONALITY', 'American'), ('William H. Huntington', 'MEMBER_OF', 'Republican Party'), ('William H. Huntington', 'member of political party', 'Republican Party')]
('William H. Huntington', 'LIVES_IN', 'Durand, Wisconsin');False;;False;
('Daphne glomerata', 'HAS_GENUS', 'Daphne');False;;True;[('Daphne glomerata', 'IS_SPECIES_OF', 'Daphne'), ('Daphne glomerata', 'parent taxon', 'Daphne'), ('Daphne glomerata', 'taxon name', 'Daphne glomerata'), ('Daphne glomerata', 'Commons category', 'Daphne glomerata'), ('Daphne glomerata', 'label', 'Daphne glomerata')]
('Daphne glomerata', 'IS_NATIVE_TO', 'Turkey and Caucasus');False;;False;
('Ethan Happ', 'BORN_ON', '07/05/1996');True;[('Ethan Happ', 'BORN_ON', '07/05/1996')];True;[('Ethan Happ', 'BORN_ON', '07/05/1996')]
('Ethan Happ', 'PLAYS_FOR', 'Gran Canaria');False;;True;"[('Ethan Happ', 'PLAYS_FOR', ""Wisconsin Badgers men's basketball"")]"
('Ethan Happ', 'HAS_SPORT', 'Basketball');True;[('Ethan Happ', 'sport', 'basketball')];True;"[('Ethan Happ', 'description', 'basketball player (1996-)'), ('Ethan Happ', 'PLAYS_FOR', ""Wisconsin Badgers men's basketball""), ('Ethan Happ', 'member of sports team', ""Wisconsin Badgers men's basketball""), ('Ethan Happ', 'HAS_OCCUPATION', 'basketball player'), ('Ethan Happ', 'occupation', 'basketball player'), ('Ethan Happ', 'league or competition', ""NCAA Division I men's basketball""), ('Ethan Happ', 'sport', 'basketball')]"
('Ethan Happ', 'HAS_NATIONALITY', 'Wisconsin Badgers');False;;True;"[('Ethan Happ', 'HAS_NATIONALITY', 'American'), ('Ethan Happ', 'PLAYS_FOR', ""Wisconsin Badgers men's basketball""), ('Ethan Happ', 'member of sports team', ""Wisconsin Badgers men's basketball"")]"
('Shon', 'HAS_NAME', 'Shon');False;;True;[('Shon', 'native label', 'Shon '), ('Shon', 'label', 'Shon')]
('Shon (Korean surname)', 'HAS_NAME', 'Shon (Korean surname)');False;;True;[('Shon', 'native label', 'Shon '), ('Shon', 'label', 'Shon')]
('Shon', 'IS_CHARACTER_IN', 'Shon');False;;True;[('Shon', 'native label', 'Shon '), ('Shon', 'label', 'Shon')]
('Shon the Piper', 'HAS_TITLE', 'Shon the Piper');False;;True;[('Shon', 'native label', 'Shon '), ('Shon', 'label', 'Shon')]
('Schön!', 'HAS_NAME', 'Schön!');False;;False;
('Sean', 'HAS_NAME', 'Sean');False;;False;
('Amanda Matthews', 'BORN_IN', 'Louisville, Kentucky');True;[('Amanda Matthews', 'BORN_IN', 'Louisville')];True;[('Amanda Matthews', 'BORN_IN', 'Louisville'), ('Amanda Matthews', 'place of birth', 'Louisville')]
('Amanda Matthews', 'LIVES_IN', 'Lexington, Kentucky');False;;False;
('Amanda Matthews', 'HAS_BIRTH_DATE', '1968');False;;True;[('Amanda Matthews', 'BORN_ON', '01/09/1968'), ('Amanda Matthews', 'date of birth', '1 September 1968')]
('Carlos Alberto Gomes Montero', 'BORN_ON', '25/06/1954');False;;False;
('Carlos Alberto Gomes Montero', 'BORN_IN', 'Brazil');False;;False;
('Carlos Alberto Gomes Montero', 'BORN_IN', 'Rio de Janeiro');False;;False;
('Carlos Alberto Gomes Montero', 'HAS_SPORT', 'Football');False;;False;
('Carlos Alberto Gomes Montero', 'PLAYS_FOR', 'Various clubs including Fluminense FC, CR Vasco da Gama, Sevilla FC, Cádiz CF, S.C. Farense');False;;False;
('Milton Barracks', 'LOCATED_IN', 'Gravesend');False;;True;[('Milton Barracks', 'LOCATED_IN', 'United Kingdom')]
('Gravesend', 'HAS_MILITARY_STRUCTURE', 'British Army');False;;False;
('Alexander Maurice Ramsay', 'BORN_ON', '1914');True;[('Alexander Maurice Ramsay', 'BORN_ON', '27/10/1914')];True;[('Alexander Maurice Ramsay', 'BORN_ON', '27/10/1914'), ('Alexander Maurice Ramsay', 'date of birth', '27 October 1914'), ('Alexander Maurice Ramsay', 'description', '(1914-1978) public servant')]
('Alexander Maurice Ramsay', 'DIED_ON', '1978');True;[('Alexander Maurice Ramsay', 'DIED_ON', '1978')];True;[('Alexander Maurice Ramsay', 'DIED_ON', '1978'), ('Alexander Maurice Ramsay', 'date of death', '1978'), ('Alexander Maurice Ramsay', 'inception', '1978'), ('Alexander Maurice Ramsay', 'description', '(1914-1978) public servant')]
('Alexander Maurice Ramsay', 'HAS_OCCUPATION', 'General Manager');False;;True;[('Alexander Maurice Ramsay', 'HAS_OCCUPATION', 'social scientist'), ('Alexander Maurice Ramsay', 'occupation', 'social scientist')]
"(""Muldoon's"", 'HOSTS_EVENT', 'UFO')";False;;False;
"(""Muldoon's"", 'HOSTS_EVENT', 'Uriah Heep')";False;;False;
"(""Muldoon's"", 'HOSTS_EVENT', 'Victory')";False;;False;
"(""Muldoon's"", 'HOSTS_EVENT', 'Blue Öyster Cult')";False;;False;
('Constituency of Ishikawa Prefecture', 'REPRESENTED_IN', 'House of Councillors');False;;False;
('Constituency of Ishikawa Prefecture', 'LOCATED_IN', 'Ishikawa Prefecture');False;;False;
('House of Councillors District', 'PART_OF', 'House of Councillors');False;;False;
('Kaasik', 'HAS_NOTABLE_PERSON', 'Hannes Kaasik');False;;True;[('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'label', 'Hannes Kaasik'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Hannes Kaasik', 'given name', 'Hannes'), ('Hannes Kaasik', 'name in native language', 'Hannes Kaasik '), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik')]
('Kaasik', 'HAS_NOTABLE_PERSON', 'Tõnis Kaasik');False;;True;[('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'label', 'Tõnis Kaasik'), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'given name', 'Tõnis'), ('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'label', 'Tõnis Kaasik'), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'given name', 'Tõnis')]
('Kaasik', 'HAS_NOTABLE_PERSON', 'Tõnis Kaasik');False;;True;[('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'label', 'Tõnis Kaasik'), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'given name', 'Tõnis'), ('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'label', 'Tõnis Kaasik'), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'given name', 'Tõnis')]
('Kasemets', 'HAS_NOTABLE_PERSON', 'Gert Kaasik');False;;False;
('Hannes Kaasik', 'HAS_NATIONALITY', 'Estonia');True;[('Hannes Kaasik', 'HAS_NATIONALITY', 'Estonian')];True;[('Kaasik', 'language of work or name', 'Estonian'), ('Hannes Kaasik', 'description', 'Estonian association football player and referee'), ('Hannes Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Hannes Kaasik', 'country of citizenship', 'Estonia'), ('Hannes Kaasik', 'languages spoken, written or signed', 'Estonian')]
('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonia');True;[('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian')];True;[('Kaasik', 'language of work or name', 'Estonian'), ('Tõnis Kaasik', 'description', 'Estonian environmentalist, politician and sportsperson'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'country of citizenship', 'Estonia'), ('Tõnis Kaasik', 'MEMBER_OF', 'Estonian Reform Party'), ('Tõnis Kaasik', 'member of political party', 'Estonian Reform Party'), ('Tõnis Kaasik', 'languages spoken, written or signed', 'Estonian'), ('Kaasik', 'language of work or name', 'Estonian'), ('Tõnis Kaasik', 'description', 'Estonian environmentalist, politician and sportsperson'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'country of citizenship', 'Estonia'), ('Tõnis Kaasik', 'MEMBER_OF', 'Estonian Reform Party'), ('Tõnis Kaasik', 'member of political party', 'Estonian Reform Party'), ('Tõnis Kaasik', 'languages spoken, written or signed', 'Estonian')]
('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonia');True;[('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian')];True;[('Kaasik', 'language of work or name', 'Estonian'), ('Tõnis Kaasik', 'description', 'Estonian environmentalist, politician and sportsperson'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'country of citizenship', 'Estonia'), ('Tõnis Kaasik', 'MEMBER_OF', 'Estonian Reform Party'), ('Tõnis Kaasik', 'member of political party', 'Estonian Reform Party'), ('Tõnis Kaasik', 'languages spoken, written or signed', 'Estonian'), ('Kaasik', 'language of work or name', 'Estonian'), ('Tõnis Kaasik', 'description', 'Estonian environmentalist, politician and sportsperson'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'country of citizenship', 'Estonia'), ('Tõnis Kaasik', 'MEMBER_OF', 'Estonian Reform Party'), ('Tõnis Kaasik', 'member of political party', 'Estonian Reform Party'), ('Tõnis Kaasik', 'languages spoken, written or signed', 'Estonian')]
('Gert Kaasik', 'HAS_NATIONALITY', 'Estonia');False;;True;[('Kaasik', 'language of work or name', 'Estonian')]
('Josh Shaw (footballer)', 'HAS_BIRTH_DATE', 'Josh Shaw (footballer)');False;;True;[('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'label', 'Josh Shaw')]
('Josh Shaw (defensive back)', 'HAS_BIRTH_DATE', 'Josh Shaw (defensive back)');False;;True;[('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'label', 'Josh Shaw')]
('Josh Shaw (defensive tackle)', 'HAS_BIRTH_DATE', 'Josh Shaw (defensive tackle)');False;;True;[('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'position played on team / speciality', 'defensive tackle'), ('Josh Shaw', 'label', 'Josh Shaw')]
('Josh Shaw (cricketer)', 'HAS_BIRTH_DATE', 'Josh Shaw (cricketer)');False;;True;[('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'sport', 'cricket'), ('Josh Shaw', 'label', 'Josh Shaw')]
('National Highway 248', 'LOCATED_IN', 'Rajasthan');False;;True;[('National Highway 248', 'LOCATED_IN', 'India'), ('National Highway 248', 'LOCATED_IN', 'India')]
('National Highway 248', 'CONNECTS', 'National Highway 48');False;;False;
('National Highway 248', 'LOCATED_IN', 'Haryana');False;;True;[('National Highway 248', 'LOCATED_IN', 'India'), ('National Highway 248', 'LOCATED_IN', 'India')]
('John Hale Stutesman Jr.', 'BORN_ON', '16/12/1920');True;[('John Hale Stutesman', 'BORN_ON', '16/12/1920')];True;[('John Hale Stutesman', 'BORN_ON', '16/12/1920')]
('John Hale Stutesman Jr.', 'DIED_ON', '09/06/2019');True;[('John Hale Stutesman', 'DIED_ON', '09/06/2019')];True;[('John Hale Stutesman', 'DIED_ON', '09/06/2019')]
('John Hale Stutesman Jr.', 'LIVES_IN', 'Shanghai');False;;False;
('John Hale Stutesman Jr.', 'LIVES_IN', 'Tehran');False;;False;
('John Hale Stutesman Jr.', 'LIVES_IN', 'Paris');False;;False;
('John Hale Stutesman Jr.', 'LIVES_IN', 'La Paz');False;;False;
('John Hale Stutesman Jr.', 'HAS_POSITION', 'Foreign Service Institute');False;;False;
('John Hale Stutesman Jr.', 'HAS_POSITION', 'Foreign Service Journal');False;;False;
('W282CA', 'BROADCASTS', 'Richmond');False;;True;[('W282CA', 'description', 'radio station in Richmond, Virginia'), ('W282CA', 'LOCATED_IN', 'Richmond'), ('W282CA', 'LOCATED_IN', 'Richmond'), ('W282CA', 'located in the administrative territorial entity', 'Richmond'), ('W282CA', 'licensed to broadcast to', 'Richmond')]
('W282CA', 'HAS_ESTABLISHMENT_DATE', 'None');False;;False;
('Ana Poščić', 'PARTICIPATES_IN', '2015 European Games');False;;False;
"('Ana Poščić', 'PARTICIPATES_IN', ""2014 European Women's Artistic Gymnastics Championships"")";False;;False;
('Mitchell Arts Centre', 'HAS_BUILDING', 'Opening Ceremony');False;;False;
('Douglas Bader', 'PARTICIPATED_IN', 'Opening Ceremony');False;;False;
('Charles Austin Brook', 'HAS_ORGANIZATION', 'Mitchell Arts Centre');False;;False;
('Florence Mitchell', 'HAS_AFFILIATION', 'Mitchell Arts Centre');False;;True;[('Mitchell', 'label', 'Mitchell'), ('Mitchell', 'native label', 'Mitchell'), ('Mitchell', 'said to be the same as', 'Mitchel'), ('Mitchell', 'different from', 'Mitchell'), ('Mitchell', 'native label', 'Mitchell '), ('Mitchell', 'short name', 'Mitchell'), ('Mitchell', 'short name', 'Mitchell '), ('Mitchell', 'title', 'Mitchell ')]
('Opening Ceremony', 'OCCURS_ON', '02/1943');False;;False;
('Robert James Maxwell', 'BORN_ON', '10/02/1945');True;[('Robert Maxwell', 'BORN_ON', '10/02/1945')];True;[('Robert Maxwell', 'BORN_ON', '10/02/1945')]
('Robert James Maxwell', 'BORN_IN', 'Gore');True;[('Robert Maxwell', 'BORN_IN', 'Gore')];True;[('Robert Maxwell', 'BORN_IN', 'Gore'), ('Robert Maxwell', 'place of birth', 'Gore')]
('Robert James Maxwell', 'EDUCATED_AT', 'Dunedin');False;;False;
('Robert James Maxwell', 'PARTICIPATES_IN', 'List A match against England');False;;False;
('Robert James Maxwell', 'PARTICIPATES_IN', 'Hawke Cup');False;;False;
('Robert James Maxwell', 'PARTICIPATES_IN', 'Waitaki-Tekau Trophy');False;;False;
('NAKS', 'HAS_LOCATION', 'Paramaribo');False;;True;[('NAKS', 'HAS_HEADQUARTERS', 'Paramaribo'), ('NAKS', 'headquarters location', 'Paramaribo')]
('T.O.P. (Tot Ons Plezier)', 'LOCATED_IN', 'Paramaribo');False;;False;
('NAKS', 'LOCATED_IN', 'Lelydorp');False;;True;[('NAKS', 'LOCATED_IN', 'Suriname')]
('The Bacchus Lady', 'STARRING', 'Youn So-young');False;;False;
('The Bacchus Lady', 'FEATURES_IN', '66th Berlin International Film Festival');False;;True;[('The Bacchus Lady', 'instance of', 'film'), ('The Bacchus Lady', 'FEATURES', 'Youn Yuh-jung'), ('The Bacchus Lady', 'FEATURES', 'Ahn Aju')]
('The Bacchus Lady', 'FEATURES_IN', 'Seattle International Film Festival');False;;True;[('The Bacchus Lady', 'instance of', 'film'), ('The Bacchus Lady', 'FEATURES', 'Youn Yuh-jung'), ('The Bacchus Lady', 'FEATURES', 'Ahn Aju')]
('The Bacchus Lady', 'AWARDED_IN', 'Panorama section');False;;False;
('Carol Atemi Oyungu', 'FORMS_GROUP', 'Intu');False;;False;
('Carol Atemi Oyungu', 'PARTICIPATES_IN', 'Africa Rising');False;;False;
('Carol Atemi Oyungu', 'HAS_ORGANIZATION', 'Eric Wainaina');False;;False;
('Carol Atemi Oyungu', 'HAS_ORGANIZATION', 'Nikki');False;;False;
('Carol Atemi Oyungu', 'HAS_ORGANIZATION', 'Lady Jaydee');False;;False;
('Carol Atemi Oyungu', 'HAS_ORGANIZATION', 'Chris Adwar');False;;False;
('Carol Atemi Oyungu', 'HAS_ORGANIZATION', 'Delvin Mudigi');False;;False;
('Antonio de Zayas', 'DIED_ON', '16/10/1582');False;;True;"[('Antonio de Zayas', 'DIED_ON', '16 October 1582<sup class=""wb-calendar-name"">Julian</sup>'), ('Antonio de Zayas', 'DIED_ON', '23/04/1945')]"
('Antonio de Zayas', 'HAS_OCCUPATION', 'Nicaragua');False;;True;[('Antonio de Zayas', 'diocese', 'Roman Catholic Diocese of León in Nicaragua'), ('Antonio de Zayas', 'HAS_POSITION', 'Roman Catholic Bishop of Nicaragua'), ('Antonio de Zayas', 'position held', 'Roman Catholic Bishop of Nicaragua'), ('Antonio de Zayas', 'HAS_OCCUPATION', 'Catholic priest'), ('Antonio de Zayas', 'occupation', 'Catholic priest'), ('Antonio de Zayas', 'HAS_OCCUPATION', 'Catholic bishop'), ('Antonio de Zayas', 'occupation', 'Catholic bishop'), ('Antonio de Zayas', 'HAS_OCCUPATION', 'writer'), ('Antonio de Zayas', 'occupation', 'writer'), ('Antonio de Zayas', 'HAS_OCCUPATION', 'poet'), ('Antonio de Zayas', 'occupation', 'poet')]
('Antonio de Zayas', 'BORN_IN', 'Écija');False;;True;[('Antonio de Zayas', 'BORN_IN', 'Madrid')]
('Death of Antonio de Zayas', 'OCCURS_IN', 'Nicaragua');False;;True;[('Antonio de Zayas', 'diocese', 'Roman Catholic Diocese of León in Nicaragua'), ('Antonio de Zayas', 'HAS_POSITION', 'Roman Catholic Bishop of Nicaragua'), ('Antonio de Zayas', 'position held', 'Roman Catholic Bishop of Nicaragua')]
('Henry Jervis Friese Miller', 'BORN_ON', '10/09/1890');False;;False;
('Henry Jervis Friese Miller', 'DIED_ON', '07/01/1949');False;;False;
('Henry Jervis Friese Miller', 'PARTICIPATES_IN', 'World War II');False;;False;
('Henry Jervis Friese Miller', 'HAS_NATIONALITY', 'United States');False;;False;
('Fort Sam Houston National Cemetery', 'HAS_BURIAL', 'Henry Jervis Friese Miller');False;;False;
('Ellaphie Ward-Hilhorst', 'ASSOCIATED_WITH', 'South Africa');False;;True;[('Ellaphie Ward-Hilhorst', 'HAS_NATIONALITY', 'South African'), ('Ellaphie Ward-Hilhorst', 'country of citizenship', 'South Africa'), ('Ellaphie Ward-Hilhorst', 'description', 'South African painter (1920-1994)')]
('Sue Williamson', 'ASSOCIATED_WITH', 'South Africa');False;;True;[('Sue Williamson', 'HAS_NATIONALITY', 'South African'), ('Sue Williamson', 'country of citizenship', 'South Africa'), ('Sue Williamson', 'WORKED_IN', 'South Africa'), ('Sue Williamson', 'work location', 'South Africa'), ('Sue Williamson', 'description', 'South African artist')]
